Gene,_SCORE_GRP2_,_SCORE_GRP13_,_SCORE_GRP9_,_SCORE_GRP4_,_SCORE_GRP10_,_SCORE_GRP20_,_SCORE_GRP1_,_SCORE_GRP11_,_SCORE_GRP8_,_SCORE_GRP12_,_SCORE_GRP3_,_SCORE_GRP18_,_SCORE_GRP19_,_SCORE_GRP15_,_SCORE_GRP7_,_SCORE_GRP6_,_SCORE_GRP14_,_SCORE_GRP17_,_SCORE_GRP16_,_SCORE_GRP5_,GRP1|23_M5890|-52.183|HALLMARK TNFA SIGNALING VIA NFKB,GRP2|6_R-HSA-6798695|-38.232|Neutrophil degranulation,GRP3|6_R-HSA-1280215|-35.371|Cytokine Signaling in Immune system,GRP3|6_R-HSA-449147|-23.498|Signaling by Interleukins,GRP3|6_R-HSA-6785807|-16.455|Interleukin-4 and Interleukin-13 signaling,GRP4|19_GO:0030029|-32.139|actin filament-based process,GRP4|19_GO:0030036|-31.613|actin cytoskeleton organization,GRP4|19_GO:0097435|-28.842|supramolecular fiber organization,GRP4|19_GO:0007015|-28.735|actin filament organization,GRP5|23_M5913|-31.177|HALLMARK INTERFERON GAMMA RESPONSE,GRP5|23_M5911|-26.282|HALLMARK INTERFERON ALPHA RESPONSE,GRP6|19_GO:0030097|-31.124|hemopoiesis,GRP6|19_GO:0001775|-30.193|cell activation,GRP6|19_GO:0045321|-25.317|leukocyte activation,GRP6|19_GO:0046649|-16.075|lymphocyte activation,GRP6|19_GO:0042110|-13.305|T cell activation,GRP6|19_GO:0002521|-21.037|leukocyte differentiation,GRP6|19_GO:1903131|-13.080|mononuclear cell differentiation,GRP6|19_GO:0030098|-8.608|lymphocyte differentiation,GRP6|19_GO:0030217|-7.682|T cell differentiation,GRP6|19_GO:0002252|-5.577|immune effector process,GRP6|19_GO:0002263|-6.926|cell activation involved in immune response,GRP6|19_GO:0002366|-5.654|leukocyte activation involved in immune response,GRP6|19_GO:0002286|-4.191|T cell activation involved in immune response,GRP7|19_GO:0071345|-31.043|cellular response to cytokine stimulus,GRP7|19_GO:0019221|-21.908|cytokine-mediated signaling pathway,GRP7|24_hsa04060|-14.518|Cytokine-cytokine receptor interaction,GRP7|23_M5897|-14.120|HALLMARK IL6 JAK STAT3 SIGNALING,GRP7|24_hsa04061|-5.835|Viral protein interaction with cytokine and cytokine receptor,GRP8|19_GO:0098657|-29.917|import into cell,GRP8|19_GO:0006897|-26.787|endocytosis,GRP8|19_GO:0006909|-6.129|phagocytosis,GRP9|19_GO:0040017|-28.558|positive regulation of locomotion,GRP9|19_GO:2000147|-29.495|positive regulation of cell motility,GRP9|19_GO:0030335|-27.716|positive regulation of cell migration,GRP10|19_GO:0006954|-28.886|inflammatory response,GRP11|19_GO:0045087|-27.736|innate immune response,GRP11|19_GO:0009615|-18.437|response to virus,GRP12|19_GO:0007167|-26.681|enzyme-linked receptor protein signaling pathway,GRP12|19_GO:0007169|-18.872|transmembrane receptor protein tyrosine kinase signaling pathway,GRP12|6_R-HSA-9006934|-19.605|Signaling by Receptor Tyrosine Kinases,"GRP13|6_R-HSA-9716542|-24.690|Signaling by Rho GTPases, Miro GTPases and RHOBTB3",GRP13|6_R-HSA-194315|-25.041|Signaling by Rho GTPases,GRP13|6_R-HSA-9012999|-26.487|RHO GTPase cycle,GRP14|19_GO:0045785|-24.626|positive regulation of cell adhesion,GRP14|19_GO:0050865|-25.740|regulation of cell activation,GRP14|19_GO:0002694|-24.143|regulation of leukocyte activation,GRP14|19_GO:0051249|-20.845|regulation of lymphocyte activation,GRP14|19_GO:0022407|-15.590|regulation of cell-cell adhesion,GRP14|19_GO:1903037|-13.403|regulation of leukocyte cell-cell adhesion,GRP14|19_GO:0050863|-14.466|regulation of T cell activation,GRP14|19_GO:0050867|-10.987|positive regulation of cell activation,GRP14|19_GO:0002696|-10.891|positive regulation of leukocyte activation,GRP14|19_GO:0051251|-11.125|positive regulation of lymphocyte activation,GRP14|19_GO:0022409|-12.886|positive regulation of cell-cell adhesion,GRP14|19_GO:1903039|-10.787|positive regulation of leukocyte cell-cell adhesion,GRP14|19_GO:0050870|-8.434|positive regulation of T cell activation,GRP14|19_GO:0070663|-14.793|regulation of leukocyte proliferation,GRP14|19_GO:0032944|-12.964|regulation of mononuclear cell proliferation,GRP14|19_GO:0050670|-12.033|regulation of lymphocyte proliferation,GRP14|19_GO:0042129|-9.280|regulation of T cell proliferation,GRP14|19_GO:0070665|-8.647|positive regulation of leukocyte proliferation,GRP14|19_GO:0032946|-6.901|positive regulation of mononuclear cell proliferation,GRP14|19_GO:0050671|-5.965|positive regulation of lymphocyte proliferation,GRP14|19_GO:1903706|-11.297|regulation of hemopoiesis,GRP14|19_GO:1902105|-11.644|regulation of leukocyte differentiation,GRP14|19_GO:0045619|-8.964|regulation of lymphocyte differentiation,GRP14|19_GO:0045580|-6.498|regulation of T cell differentiation,GRP14|19_GO:1903708|-8.251|positive regulation of hemopoiesis,GRP14|19_GO:1902107|-8.251|positive regulation of leukocyte differentiation,GRP14|19_GO:0045621|-6.713|positive regulation of lymphocyte differentiation,GRP14|19_GO:0045582|-5.874|positive regulation of T cell differentiation,GRP14|19_GO:0046631|-5.557|alpha-beta T cell activation,"GRP14|19_GO:0035710|-5.857|CD4-positive, alpha-beta T cell activation",GRP14|19_GO:0046634|-7.393|regulation of alpha-beta T cell activation,GRP14|19_GO:0046637|-5.416|regulation of alpha-beta T cell differentiation,"GRP14|19_GO:2000514|-4.463|regulation of CD4-positive, alpha-beta T cell activation",GRP14|19_GO:0046635|-4.272|positive regulation of alpha-beta T cell activation,GRP14|19_GO:0046640|-6.130|regulation of alpha-beta T cell proliferation,GRP14|19_GO:0046641|-4.325|positive regulation of alpha-beta T cell proliferation,GRP15|19_GO:0009611|-24.697|response to wounding,GRP15|19_GO:0042060|-23.374|wound healing,GRP15|19_GO:0050878|-15.533|regulation of body fluid levels,GRP15|19_GO:0050817|-7.865|coagulation,GRP15|19_GO:0007596|-7.990|blood coagulation,GRP15|19_GO:0007599|-7.623|hemostasis,GRP16|6_R-HSA-1474244|-24.125|Extracellular matrix organization,GRP16|19_GO:0043062|-16.157|extracellular structure organization,GRP16|19_GO:0030198|-16.233|extracellular matrix organization,GRP16|19_GO:0045229|-16.081|external encapsulating structure organization,GRP16|11_M3468|-10.798|NABA ECM REGULATORS,GRP16|6_R-HSA-1474228|-11.199|Degradation of the extracellular matrix,GRP16|19_GO:0022617|-9.358|extracellular matrix disassembly,GRP16|6_R-HSA-1442490|-4.733|Collagen degradation,GRP16|19_GO:0030574|-3.963|collagen catabolic process,GRP16|6_R-HSA-1592389|-4.857|Activation of Matrix Metalloproteinases,GRP16|27_WP129|-4.387|Matrix metalloproteinases,GRP17|23_M5921|-24.020|HALLMARK COMPLEMENT,GRP17|23_M5946|-16.770|HALLMARK COAGULATION,GRP18|23_M5932|-24.020|HALLMARK INFLAMMATORY RESPONSE,GRP19|6_R-HSA-109582|-23.379|Hemostasis,"GRP19|6_R-HSA-76002|-13.850|Platelet activation, signaling and aggregation",GRP19|6_R-HSA-76005|-15.617|Response to elevated platelet cytosolic Ca2+,GRP19|6_R-HSA-114608|-14.591|Platelet degranulation,GRP20|27_WP3888|-23.323|VEGFA VEGFR2 signaling,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
11177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6776,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.4,0.15384615384615385,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,57,0,74,0,0,164,68,0,90,0,0,24,0,0,113,0,0,0,0,0
6990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.15384615384615385,0.027777777777777776,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.6,0.5,0.0,0.0,0.0,49,0,0,0,0,0,131,0,0,0,85,0,0,0,118,21,114,12,0,50,0
638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
6515,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,58,83,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0
81615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0
5359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.05555555555555555,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,0,0,16,123,0,0,0,86,70,0,0,113,22,0,70,0,0,0
4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609,0,0,0,0,0,0,0,0,0,0,37,0,0,120,0,0,0,0,0,0
7185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,59,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0
3696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,118,0,0,0,0,0,93,0,0,0,0,71,104,0,0,0,93,0,47,0,0
151987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,92,0
